state_ut,district,total_crimes,risk_score,risk_label,crime_rate
JHARKHAND,GUMALA,35.0,2.281454874647743e-06,low,6.4314318406960055e-06
JHARKHAND,GUMLA,23291.0,0.0009109262654643528,medium,0.004279842257190019
JHARKHAND,HAZARIBAGH,71961.0,0.0028144418440204503,high,0.013223207619666437
JHARKHAND,JAMSHEDPUR,87673.0,0.0034289484552855708,medium,0.0161103692505526
JHARKHAND,JAMSHEDPUR RLY.,7477.0,0.00029243036738984873,low,0.0013739375963681153
JHARKHAND,JAMTARA,16249.0,0.0006355090329968774,medium,0.0029858381708419827
JHARKHAND,KHUNTI,4588.0,0.00017943968511229452,low,0.0008430688367175222
JHARKHAND,KODERMA,22749.0,0.000889728290457626,low,0.0041802469412569555
JHARKHAND,LATEHAR,13324.0,0.0005211103671395406,medium,0.0024483542241552454
JHARKHAND,LOHARDAGGA,13610.0,0.0005322960144678136,medium,0.002500908210053504
JHARKHAND,PAKUR,18779.0,0.0007344589901315995,medium,0.0034507388153265798
JHARKHAND,PALAMU,45572.0,0.001782350769384805,high,0.008374091766977097
JHARKHAND,RAMGARH,14572.0,0.0005699204645720043,low,0.00267768070807492
JHARKHAND,RANCHI,114925.0,0.004494792025181004,medium,0.021118065836913957
JHARKHAND,SAHEBGANJ,23934.0,0.0009360744166254702,medium,0.004397996847863377
JHARKHAND,SARAIKELA,23830.0,0.0009320069085060981,medium,0.004378886307536738
JHARKHAND,SIMDEGA,9836.0,0.0003846924025206035,low,0.0018074161024310262
JHARKHAND,TOTAL,950077.0,0.03715813376469778,high,0.17458158482608396
Jammu & Kashmir,ANANTNAG,3027.0,0.0001183879526667209,low,0.0005562269766224803
Jammu & Kashmir,AWANTIPORA,695.0,2.718190522080311e-05,low,0.00012770986083667784
Jammu & Kashmir,BANDIPORA,1362.0,5.326871210177531e-05,low,0.00025027457620079886
Jammu & Kashmir,BARAMULLA,3120.0,0.0001220252435811593,low,0.0005733162097991869
Jammu & Kashmir,BUDGAM,2542.0,9.941928499464967e-05,low,0.0004671057068299785
Jammu & Kashmir,CRIME JAMMU,38.0,1.4862048897705299e-06,low,6.982697427041378e-06
Jammu & Kashmir,CRIME SRINAGAR,60.0,2.346639299637679e-06,low,1.1025311726907439e-05
Jammu & Kashmir,DODA,1909.0,7.466224038347214e-05,low,0.000350788668111105
Jammu & Kashmir,GANDERBAL,1202.0,4.70110073027415e-05,low,0.00022087374492904568
Jammu & Kashmir,HANDWARA,1158.0,4.52901384830072e-05,low,0.00021278851632931356
Jammu & Kashmir,JAMMU,9722.0,0.0003802337878512919,low,0.001786468010149902
Jammu & Kashmir,KARGIL,219.0,8.565233443677529e-06,low,4.024238780321215e-05
Jammu & Kashmir,KATHUA,2560.0,0.00010012327678454096,low,0.0004704133003480507
Jammu & Kashmir,KISHTWAR,839.0,3.281383953993354e-05,low,0.0001541706089812557
Jammu & Kashmir,KULGAM,2047.0,8.005951077263881e-05,low,0.00037614688508299214
Jammu & Kashmir,KUPWARA,1711.0,6.691833069466782e-05,low,0.00031440513941231044
Jammu & Kashmir,LEH,327.0,1.278918418302535e-05,low,6.008794891164554e-05
Jammu & Kashmir,POONCH,1735.0,6.785698641452288e-05,low,0.0003188152641030734
Jammu & Kashmir,PULWAMA,901.0,3.523870014955914e-05,low,0.00016556343109906004
Jammu & Kashmir,RAILWAYS JAMMU,43.0,1.6817581647403367e-06,low,7.901473404283664e-06
Jammu & Kashmir,RAILWAYS KASHMIR,42.0,1.6426475097463752e-06,low,7.717718208835207e-06
Jammu & Kashmir,RAILWAYS KATRA,2.0,7.822130998792263e-08,low,3.6751039089691464e-07
Jammu & Kashmir,RAJOURI,3815.0,0.0001492071488019624,low,0.0007010260706358647
Jammu & Kashmir,RAMBAN,1549.0,6.058240458564608e-05,low,0.0002846367977496604
Jammu & Kashmir,REASI,1469.0,5.7453552186129165e-05,low,0.0002699363821137838
Jammu & Kashmir,SAMBA,1635.0,6.394592091512675e-05,low,0.0003004397445582277
Jammu & Kashmir,SHOPIAN,881.0,3.445648704967992e-05,low,0.0001618883271900909
Jammu & Kashmir,SOPORE,1343.0,5.252560965689005e-05,low,0.0002467832274872782
Jammu & Kashmir,SRINAGAR,6297.0,0.00024627979449697436,low,0.0011571064657389357
Jammu & Kashmir,TOTAL,124.0,1.2124303048128007e-05,low,2.2785644235608707e-05
Jammu & Kashmir,UDHAMPUR,2439.0,9.539088753027164e-05,low,0.00044817892169878737
Jammu & Kashmir,ZZ TOTAL,54565.0,0.003556788149575832,high,0.010026602239645074
Jharkhand,BOKARO,8322.0,0.0003254788708597461,low,0.0015292107365220617
Jharkhand,CHAIBASA,2612.0,0.00010215703084422696,low,0.0004799685705113705
Jharkhand,CHATRA,2316.0,9.05802769660144e-05,low,0.0004255770326586271
Jharkhand,DEOGHAR,5627.0,0.00022007565565102032,low,0.0010339904847884694
Jharkhand,DHANBAD,10709.0,0.0004188360043303317,low,0.001967834388057529
Jharkhand,DHANBAD RLY.,1093.0,4.274794590839971e-05,low,0.00020084442862516383
Jharkhand,DUMKA,4075.0,0.00015937591910039238,low,0.0007488024214524635
Jharkhand,GARHWA,5830.0,0.00022801511861479445,low,0.001071292789464506
Jharkhand,GIRIDIH,9553.0,0.0003736240871573124,low,0.0017554133821191128
Jharkhand,GODDA,3807.0,0.0001488942635620107,low,0.000699556029072277
Jharkhand,GUMLA,2136.0,8.354035906710137e-05,low,0.00039250109747790483
Jharkhand,HAZARIBAGH,6020.0,0.00023544614306364708,low,0.001106206276599713
Jharkhand,JAMSHEDPUR,10892.0,0.00042599325419422665,medium,0.002001461588824597
Jharkhand,JAMSHEDPUR RLY.,593.0,2.3192618411419062e-05,low,0.00010896683090093519
Jharkhand,JAMTARA,2944.0,0.00011514176830222211,medium,0.0005409752954002584
Jharkhand,KHUNTI,815.0,3.187518382007847e-05,low,0.00014976048429049272
Jharkhand,KODERMA,3828.0,0.0001497155873168839,low,0.0007034148881766946
Jharkhand,LATEHAR,1604.0,6.273349061031395e-05,low,0.0002947433334993255
Jharkhand,LOHARDAGGA,1322.0,5.1704285902016856e-05,low,0.00024292436838286056
Jharkhand,PAKUR,2623.0,0.00010258724804916052,low,0.00048198987766130355
Jharkhand,PALAMU,4842.0,0.0001893737914807607,low,0.0008897426563614303
Jharkhand,RAMGARH,2793.0,0.00010923605939813395,low,0.0005132282608875413
Jharkhand,RANCHI,6585.0,0.00025754366313523525,low,0.0012100279620280913
Jharkhand,SAHEBGANJ,4305.0,0.00016837136974900345,low,0.0007910661164056088
Jharkhand,SARAIKELA,2399.0,9.382646133051318e-05,low,0.00044082871388084906
Jharkhand,SIMDEGA,1142.0,4.466436800310382e-05,low,0.00020984843320213825
Jharkhand,TOTAL,1178.0,0.00011518087895721607,high,0.0002164636202382827
Jharkhand,ZZ TOTAL,107609.0,0.007014430788741972,high,0.019773712827013044
KARNATAKA,BAGALKOT,53518.0,0.0020931240339668216,high,0.009834210550010538
KARNATAKA,BANGALORE COMMR.,814117.0,0.031840649111718806,high,0.1495982284529117
KARNATAKA,BANGALORE RURAL,168273.0,0.006581267247798853,high,0.03092103800369826
KARNATAKA,BELGAUM,158309.0,0.006191568681439022,high,0.02909010123624983
KARNATAKA,BELLARY,90211.0,0.0035282112976602444,high,0.016576739936600783
KARNATAKA,BIDAR,95617.0,0.003739643498557599,high,0.01757012052319514
KARNATAKA,BIJAPUR,81699.0,0.0031953014023516453,high,0.015012615712943513
KARNATAKA,CBPURA,25047.0,0.000979604575633749,medium,0.0046025163803975104
KARNATAKA,CHAMARAJNAGAR,40048.0,0.0015663035111981628,high,0.007359028067319818
KARNATAKA,CHICKMAGALUR,75055.0,0.0029354502105717667,high,0.013791746194383963
KARNATAKA,CHITRADURGA,95680.0,0.0037421074698222186,high,0.017581697100508397
KARNATAKA,DAKSHIN KANNADA,89286.0,0.00349203394179083,medium,0.01640676638081096
KARNATAKA,DAVANAGERE,78712.0,0.003078477875884683,medium,0.014463738944138972
KARNATAKA,DHARWAD COMMR.,52124.0,0.0020386037809052397,medium,0.009578055807555389
KARNATAKA,DHARWAD RURAL,27823.0,0.0010881757538969857,medium,0.0051126208029624275
KARNATAKA,GADAG,26683.0,0.0010435896072038698,high,0.004903139880151186
KARNATAKA,GULBARGA,123322.0,0.004823204195165297,high,0.02266105821309465
KARNATAKA,HASSAN,122582.0,0.004794262310469766,high,0.022525079368462795
KARNATAKA,HAVERI,53109.0,0.0020771277760742914,high,0.00975905467507212
KARNATAKA,K.G.F.,23646.0,0.0009248105479872093,low,0.0043450753515742215
KARNATAKA,KODAGU,40695.0,0.0015916081049792558,medium,0.00747791767877497
KARNATAKA,KOLAR,73207.0,0.002863173720142926,high,0.013452166593195215
KARNATAKA,KOPPAL,40743.0,0.001593485416418966,high,0.007486737928156496
KARNATAKA,MANDYA,122711.0,0.004799307584963987,high,0.022548783788675645
KARNATAKA,MANGALORE CITY,11402.0,0.0004459396882411469,medium,0.0020951767385033104
KARNATAKA,MYSORE COMMR.,71286.0,0.002788042151899526,medium,0.013099172862738729
KARNATAKA,MYSORE RURAL,85111.0,0.0033287469571910413,high,0.01563958843981365
KARNATAKA,RAICHUR,72724.0,0.0028442832737808426,high,0.013363412833793609
KARNATAKA,RAILWAYS,20570.0,0.0008045061732257842,low,0.003779844370374767
KARNATAKA,RAMANAGAR,47196.0,0.0018458664730949983,high,0.008672510204385392
KARNATAKA,SHIMOGA,119288.0,0.004665431812919658,medium,0.021919789754655576
KARNATAKA,TOTAL,3252352.0,0.12720161699092009,high,0.597636577427181
KARNATAKA,TUMKUR,120681.0,0.004719912955326246,high,0.02217576074191528
KARNATAKA,UDUPI,58772.0,0.0022986114153050945,medium,0.010799660346896733
KARNATAKA,UTTAR KANNADA,62929.0,0.0024611944081149913,high,0.01156353069437597
KARNATAKA,YADGIRI,10176.0,0.0003979900252185504,medium,0.0018698928688835016
KERALA,ALAPUZHA,198961.0,0.007781495028253538,high,0.036560117441620514
KERALA,CBCID,2773.0,0.00010845384629825474,low,0.0005095531569785721
KERALA,ERNAKULAM,64369.0,0.002517513751306296,high,0.011828138175821748
KERALA,ERNAKULAM COMMR.,216069.0,0.008450600113890228,high,0.03970380132535272
KERALA,ERNAKULAM RURAL,252597.0,0.009879234119509648,high,0.04641601110469397
KERALA,IDUKKI,133210.0,0.005209930351745587,medium,0.024478029585689
KERALA,KANNUR,151439.0,0.0059228784816305075,medium,0.027827703043518927
KERALA,KASARGOD,89087.0,0.003484250921447032,high,0.016370199096916716
KERALA,KOLLAM,208409.0,0.008151012496636485,high,0.03829623652821754
KERALA,KOLLAM COMMR.,28858.0,0.0011286552818157356,high,0.005302807430251581
KERALA,KOLLAM RURAL,27107.0,0.0010601725249213094,high,0.0049810520830213326
KERALA,KOTTAYAM,206039.0,0.008058320244300796,medium,0.03786073671500469
KERALA,KOZHIKODE,36551.0,0.00142953355068428,high,0.006716436148836563
KERALA,KOZHIKODE COMMR.,86923.0,0.003399615464040099,high,0.015972552853966256
KERALA,KOZHIKODE RURAL,114127.0,0.004463581722495823,high,0.02097142919094609
KERALA,MALAPPURAM,211522.0,0.008272763965632684,high,0.038868266451648585
KERALA,PALAKKAD,172350.0,0.006740721388209234,high,0.031670207935541615
KERALA,PATHANAMTHITTA,121516.0,0.004752570352246204,high,0.02232919633011474
KERALA,RAILWAYS,8996.0,0.000351839452325676,low,0.001653061738254322
KERALA,THRISSUR,213920.0,0.008366551316308205,high,0.03930891141033399
KERALA,THRISSUR COMMR.,23462.0,0.0009176141874683204,low,0.004311264395611705
KERALA,THRISSUR RURAL,52230.0,0.002042749510334599,high,0.009597533858272925
KERALA,TOTAL,3048951.0,0.11924647065449334,high,0.5602605869177694
KERALA,TRIVANDRUM,51298.0,0.002006298379880227,high,0.009426274016114964
KERALA,TRIVANDRUM COMMR.,122775.0,0.0048018106668836005,high,0.022560544121184346
KERALA,TRIVANDRUM RURAL,188596.0,0.007376113089241128,high,0.03465549484079725
KERALA,WAYANADU,65767.0,0.0025721904469878537,medium,0.012085027939058692
Karnataka,BAGALKOT,5188.0,0.00020290607810867132,low,0.0009533219539865966
Karnataka,BANGALORE COMMR.,72794.0,0.00284702101963042,high,0.013376275697475001
Karnataka,BANGALORE RURAL,12368.0,0.0004837205809653135,low,0.00227268425730652
Karnataka,BELGAUM,14474.0,0.000566087620382596,medium,0.002659672698920971
Karnataka,BELLARY,7121.0,0.00027850697421199854,low,0.0013085207467884645
Karnataka,BIDAR,8401.0,0.00032856861260426896,low,0.00154372739696249
Karnataka,BIJAPUR,5643.0,0.0002207014261309237,medium,0.0010369305679156446
Karnataka,CBPURA,5253.0,0.0002054482706832788,low,0.0009652660416907462
Karnataka,CHAMARAJNAGAR,4054.0,0.00015855459534551918,low,0.0007449435623480459
Karnataka,CHICKMAGALUR,5993.0,0.00023439015537881014,low,0.0011012448863226046
Karnataka,CHITRADURGA,8555.0,0.00033459165347333905,medium,0.0015720256970615523
Karnataka,DAKSHIN KANNADA,4419.0,0.00017282998441831503,medium,0.0008120142086867328
Karnataka,DAVANAGERE,8589.0,0.0003359214157431337,medium,0.0015782733737068
Karnataka,DHARWAD COMMR.,5489.0,0.00021467838526185364,medium,0.0010086322678165823
Karnataka,DHARWAD RURAL,2653.0,0.00010376056769897937,low,0.00048750253352475726
Karnataka,GADAG,2397.0,9.374824002052528e-05,low,0.00044046120348995217
Karnataka,GULBARGA,9685.0,0.00037878669361651534,low,0.001779669067918309
Karnataka,HASSAN,11835.0,0.0004628746018535321,low,0.002174742738132492
Karnataka,HAVERI,4681.0,0.0001830769760267329,low,0.0008601580698942287
Karnataka,K.G.F.,1846.0,7.21982691188526e-05,low,0.0003392120907978522
Karnataka,KODAGU,3732.0,0.00014596096443746364,low,0.0006857743894136427
Karnataka,KOLAR,5058.0,0.00019782169295945633,low,0.0009294337785782971
Karnataka,KOPPAL,3724.0,0.00014564807919751195,low,0.000684304347850055
Karnataka,MANDYA,12245.0,0.0004789099704010563,medium,0.0022500823682663597
Karnataka,MANGALORE CITY,6250.0,0.0002444415937122582,medium,0.0011484699715528582
Karnataka,MYSORE COMMR.,6543.0,0.00025590101562548886,low,0.0012023102438192563
Karnataka,MYSORE RURAL,8867.0,0.000346794177831455,medium,0.0016293573180414709
Karnataka,RAICHUR,6844.0,0.00026767332277867126,medium,0.0012576205576492418
Karnataka,RAILWAYS,2556.0,9.996683416456512e-05,low,0.0004696782795662569
Karnataka,RAMANAGAR,9593.0,0.00037518851335707087,low,0.001762763589937051
Karnataka,SHIMOGA,13087.0,0.0005118411419059717,medium,0.002404804242833961
Karnataka,TOTAL,4557.0,0.00044556813701870424,high,0.00083737242565862
Karnataka,TUMKUR,10630.0,0.0004157462625858087,low,0.001953317727617101
Karnataka,UDUPI,5759.0,0.00022523826211022323,medium,0.0010582461705876656
Karnataka,UTTAR KANNADA,6360.0,0.000248743765761594,low,0.0011686830430521886
Karnataka,YADGIRI,3273.0,0.0001280091737952354,low,0.0006014307547028008
Karnataka,ZZ TOTAL,301402.0,0.019646716060816548,high,0.05538418341855593
Kerala,ALAPUZHA,21561.0,0.0008432648323247998,high,0.003961945769064188
Kerala,ERNAKULAM COMMR.,27868.0,0.0010899357333717138,medium,0.005120889786757609
Kerala,ERNAKULAM RURAL,30064.0,0.001175822731738453,medium,0.005524416195962421
Kerala,IDUKKI,11112.0,0.00043459759829289813,low,0.002041887731823258
Kerala,KANNUR,14817.0,0.0005795025750455248,low,0.002722700730959792
Kerala,KASARGOD,11829.0,0.00046263993792356833,low,0.0021736402069598014
Kerala,KOLLAM COMMR.,16525.0,0.0006463035737752107,medium,0.003036554604785757
Kerala,KOLLAM RURAL,15636.0,0.0006115342014855791,medium,0.0028731962360320786
Kerala,KOTTAYAM,25635.0,0.0010026016407701983,medium,0.004710564435321203
Kerala,KOZHIKODE COMMR.,8622.0,0.0003372120673579345,low,0.001584337295156599
Kerala,KOZHIKODE RURAL,13300.0,0.0005201717114196855,medium,0.002443944099464482
Kerala,MALAPPURAM,37430.0,0.001463911816423972,high,0.006877956965635757
Kerala,PALAKKAD,24915.0,0.0009744419691745462,medium,0.0045782606945983136
Kerala,PATHANAMTHITTA,12708.0,0.0004970182036632604,low,0.0023351610237589953
Kerala,RAILWAYS,1024.0,4.0049310713816386e-05,low,0.0001881653201392203
Kerala,THRISSUR COMMR.,13515.0,0.0005285805022433871,low,0.0024834514664859005
Kerala,THRISSUR RURAL,35630.0,0.0013935126374348416,high,0.006547197613828534
Kerala,TOTAL,4362.0,0.00042650169270914815,high,0.0008015401625461708
Kerala,TRIVANDRUM COMMR.,21399.0,0.0008369289062157781,low,0.003932177427401538
Kerala,TRIVANDRUM RURAL,22679.0,0.0008869905446080486,high,0.004167384077575564
Kerala,WAYANADU,6667.0,0.0002607507368447401,low,0.001225095888054865
Kerala,ZZ TOTAL,368574.0,0.024025284256240495,high,0.0677273874072197
LAKSHADWEEP,LAKSHADWEEP,1630.0,6.375036764015694e-05,low,0.00029952096858098544
LAKSHADWEEP,TOTAL,1630.0,6.375036764015694e-05,low,0.00029952096858098544
Lakshadweep,LAKSHADWEEP,93.0,3.637290914438402e-06,low,1.708923317670653e-05
Lakshadweep,TOTAL,0.0,0.0,low,0.0
Lakshadweep,ZZ TOTAL,93.0,6.062151524064004e-06,low,1.708923317670653e-05
MADHYA PRADESH,ALIRAJPUR,13674.0,0.000534799096387427,low,0.0025126685425622053
MADHYA PRADESH,ANUPPUR,31442.0,0.0012297172143201315,medium,0.005777630855290395
MADHYA PRADESH,ASHOK NAGAR,51796.0,0.0020257754860672204,high,0.009517784103448295
MADHYA PRADESH,BADWANI,114.0,2.2293073346557948e-05,medium,2.0948092281124135e-05
MADHYA PRADESH,BALAGHAT,73275.0,0.0028658332446825155,high,0.01346466194648571
MADHYA PRADESH,BARWANI,56291.0,0.0022015778802650767,high,0.01034376370698911
MADHYA PRADESH,BETUL,87376.0,0.0034173325907523636,high,0.016055793957504404
MADHYA PRADESH,BHIND,94233.0,0.0036855143520459566,high,0.017315803332694477
MADHYA PRADESH,BHOPAL,375619.0,0.014690705118176755,high,0.06902194275915409
MADHYA PRADESH,BHOPAL RLY.,45912.0,0.0017956483920827516,low,0.008436568533429572
MADHYA PRADESH,BURHANPUR,27315.0,0.0010683075411600533,high,0.0050192731636746115
MADHYA PRADESH,CHHATARPUR,114802.0,0.004489981414616746,high,0.021095463947873795
MADHYA PRADESH,CHHINDWARA,116696.0,0.00456405699517531,high,0.021443496288053174
MADHYA PRADESH,DAMOH,77229.0,0.0030204767745286385,high,0.014191229989288909
MADHYA PRADESH,DATIYA,60974.0,0.0023847330776017974,high,0.011204289287274237
MADHYA PRADESH,DEWAS,161192.0,0.006304324699786612,high,0.02961986746472773
MADHYA PRADESH,DHAR,139768.0,0.005466418027195985,high,0.02568309615743998
MADHYA PRADESH,DINDORI,23864.0,0.0009333366707758928,medium,0.004385133984181985
MADHYA PRADESH,GUNA,106577.0,0.004168296277291415,high,0.019584077465310233
MADHYA PRADESH,GWALIOR,251612.0,0.009840710124340594,high,0.04623501223717724
MADHYA PRADESH,HARDA,31504.0,0.0012321420749297574,medium,0.005789023677408199
MADHYA PRADESH,HOSHANGABAD,92891.0,0.0036330278530440608,high,0.017069203860402647
MADHYA PRADESH,INDORE,470458.0,0.018399920527149054,high,0.08644910174029033
MADHYA PRADESH,INDORE RLY.,9691.0,0.0003790213575464791,low,0.001780771599091
MADHYA PRADESH,JABALPUR,262387.0,0.010262127431900527,high,0.048214974468134365
MADHYA PRADESH,JABALPUR RLY.,15908.0,0.0006221722996439367,low,0.002923177649194059
MADHYA PRADESH,JHABUA,62403.0,0.002440622203588168,high,0.011466875461570082
MADHYA PRADESH,KATNI,76062.0,0.0029748346401506855,high,0.01397678767620056
MADHYA PRADESH,KHANDWA,95315.0,0.0037278320807494227,high,0.017514626454169707
MADHYA PRADESH,KHARGON,108182.0,0.004231068878556723,high,0.019879004554005007
MADHYA PRADESH,MANDLA,50519.0,0.0019758311796399313,high,0.009283128718860615
MADHYA PRADESH,MANDSAUR,85319.0,0.0033368819734297854,high,0.01567780952046693
MADHYA PRADESH,MORENA,131944.0,0.005160416262523232,high,0.024245395508251253
MADHYA PRADESH,NARSINGHPUR,70693.0,0.0027648495334881068,high,0.012990206031837793
MADHYA PRADESH,NEEMUCH,57129.0,0.002234352609150016,high,0.010497750560774918
MADHYA PRADESH,PANNA,48202.0,0.0018852117920189232,high,0.008857367931006539
MADHYA PRADESH,RAISEN,96749.0,0.003783916760010763,high,0.017778131404442798
MADHYA PRADESH,RAJGARH,123577.0,0.004833177412188757,high,0.02270791578793401
MADHYA PRADESH,RATLAM,99576.0,0.0038944825816786925,high,0.018297607341975584
MADHYA PRADESH,REWA,129144.0,0.00505090642854014,high,0.02373088096099557
MADHYA PRADESH,SAGAR,211709.0,0.008280077658116556,high,0.03890262867319745
MADHYA PRADESH,SATNA,141761.0,0.005544365562598951,high,0.026049320261968757
MADHYA PRADESH,SEONI,66681.0,0.002607937585652334,high,0.012252980187698582
MADHYA PRADESH,SHAHDOL,86428.0,0.003380255689818089,high,0.015881594032219268
MADHYA PRADESH,SHAJAPUR,100646.0,0.00393633098252223,high,0.018494225401105433
MADHYA PRADESH,SHEOPUR,32461.0,0.0012695709717589782,high,0.005964877399452373
MADHYA PRADESH,SHIVPURI,111919.0,0.004377225396269157,high,0.020565697719395894
MADHYA PRADESH,SIDHI,86996.0,0.0034024705418546583,high,0.01598596698323399
MADHYA PRADESH,SIHORE,95185.0,0.003722747695600208,high,0.01749073827876141
MADHYA PRADESH,SINGRAULI,24198.0,0.0009463996295438759,medium,0.00444650821946177
MADHYA PRADESH,TIKAMGARH,84731.0,0.003313884908293336,high,0.015569761465543236
MADHYA PRADESH,TOTAL,5442022.0,0.21284104491154734,high,0.9999998162448046
MADHYA PRADESH,UJJAIN,222176.0,0.00868944888393835,high,0.040825994303956455
MADHYA PRADESH,UMARIYA,34882.0,0.0013642578674993586,high,0.006409748727633088
MADHYA PRADESH,VIDISHA,114835.0,0.004491272066231547,high,0.021101527869323594
MAHARASHTRA,AHMEDNAGAR,166853.0,0.0065257301177074276,medium,0.03066010562616145
MAHARASHTRA,AKOLA,114659.0,0.00448438859095261,high,0.021069186954924667
MAHARASHTRA,AMRAVATI COMMR.,78098.0,0.0030544639337183902,high,0.014350913254133619
MAHARASHTRA,AMRAVATI RURAL,112090.0,0.004383913318273125,high,0.02059711985781758
MAHARASHTRA,AURANGABAD COMMR.,85441.0,0.0033416534733390485,high,0.01570022765431164
MAHARASHTRA,AURANGABAD RURAL,81139.0,0.0031733994355550273,high,0.014909712803492377
MAHARASHTRA,BEED,112024.0,0.004381332015043522,high,0.020584992014917983
MAHARASHTRA,BHANDARA,65906.0,0.0025776268280320144,high,0.012110569911226027
MAHARASHTRA,BULDHANA,109740.0,0.004292003279037315,high,0.020165295148513705
MAHARASHTRA,CHANDRAPUR,103603.0,0.004051981189339374,high,0.01903758951404652
MAHARASHTRA,DHULE,66016.0,0.0025819290000813505,medium,0.012130782982725357
MAHARASHTRA,GADCHIROLI,33874.0,0.0013248343272654456,high,0.006224523490621043
MAHARASHTRA,GONDIA,54451.0,0.0021296142750761872,medium,0.010005654147363948
MAHARASHTRA,HINGOLI,46087.0,0.0018024927567066953,high,0.008468725692633051
MAHARASHTRA,JALGAON,128039.0,0.005007689154771813,high,0.023527831470025025
MAHARASHTRA,JALNA,76140.0,0.0029778852712402147,high,0.01399112058144554
MAHARASHTRA,KOLHAPUR,101763.0,0.0039800175841504856,high,0.018699479954421363
MAHARASHTRA,LATUR,89682.0,0.003507521761168438,high,0.016479533438208547
MAHARASHTRA,MUMBAI,344325.0,0.013466776280795728,high,0.06327150767279006
MAHARASHTRA,MUMBAI COMMR.,544351.0,0.021289924156617835,high,0.10002732439756319
MAHARASHTRA,MUMBAI RLY.,72498.0,0.002835444265752207,low,0.013321884159622259
MAHARASHTRA,NAGPUR COMMR.,244152.0,0.009548944638085642,high,0.04486419847913175
MAHARASHTRA,NAGPUR RLY.,39357.0,0.0015392780485973356,low,0.007232053227264935
MAHARASHTRA,NAGPUR RURAL,124490.0,0.004868885440198244,high,0.022875684281378452
MAHARASHTRA,NANDED,138152.0,0.0054032152087257436,high,0.025386147761595274
MAHARASHTRA,NANDURBAR,36751.0,0.0014373556816830724,medium,0.006753187187926254
MAHARASHTRA,NASIK COMMR.,96644.0,0.0037798101412363978,high,0.01775883710892071
MAHARASHTRA,NASIK RURAL,129577.0,0.005067841342152525,high,0.023810446960624752
MAHARASHTRA,NAVI MUMBAI,123063.0,0.004813074535521862,high,0.022613465617473502
MAHARASHTRA,OSMANABAD,77759.0,0.003041205421675438,high,0.014288620242876592
MAHARASHTRA,PARBHANI,71245.0,0.002786438615044774,high,0.01309163889972534
MAHARASHTRA,PUNE COMMR.,340579.0,0.013320267767188351,high,0.06258316071064014
MAHARASHTRA,PUNE RLY.,12700.0,0.0004967053184233087,low,0.0023336909821954077
MAHARASHTRA,PUNE RURAL,169999.0,0.006648772238318429,high,0.031238199471042293
MAHARASHTRA,RAIGAD,58776.0,0.0022987678579250706,medium,0.010800395367678527
MAHARASHTRA,RATNAGIRI,39778.0,0.0015557436343497932,high,0.007309414164548735
MAHARASHTRA,SANGLI,77595.0,0.003034791274256428,high,0.014258484390823046
MAHARASHTRA,SATARA,112783.0,0.0044110170021839385,high,0.02072446220826336
MAHARASHTRA,SINDHUDURG,21661.0,0.0008471758978241961,medium,0.003980321288609034
MAHARASHTRA,SOLAPUR COMMR.,47316.0,0.0018505597516942738,high,0.008694560827839206
MAHARASHTRA,SOLAPUR RURAL,105122.0,0.004111390274275201,high,0.01931671365593273
MAHARASHTRA,THANE COMMR.,238035.0,0.009309704761487582,high,0.043740167948573536
MAHARASHTRA,THANE RURAL,138319.0,0.005409746688109735,high,0.025416834879235167
MAHARASHTRA,TOTAL,5329357.0,0.20843464296665268,high,0.9792970371496041
MAHARASHTRA,WARDHA,104228.0,0.0040764253487106,high,0.01915243651120181
MAHARASHTRA,WASHIM,58511.0,0.0022884035343516706,medium,0.010751700240884685
MAHARASHTRA,YAVATMAL,135986.0,0.005318501530008823,high,0.024988134008253917
MANIPUR,BISHNUPUR,7653.0,0.00029931384266878593,low,0.0014062785107670438
MANIPUR,CHANDEL,1871.0,7.317603549370162e-05,low,0.00034380597068406365
MANIPUR,CHURACHANDPUR,3380.0,0.00013219401387958924,low,0.0006210925606157857
MANIPUR,CID,18.0,7.039917898913037e-07,low,3.3075935180722315e-06
MANIPUR,IMPHAL EAST,9025.0,0.0003529736613205009,low,0.0016583906389223272
MANIPUR,IMPHAL WEST,19208.0,0.000751237461124009,low,0.003529569794173968
MANIPUR,IMPHAL(EAST),4512.0,0.00017646727533275345,low,0.0008291034418634394
MANIPUR,IMPHAL(WEST),10999.0,0.0004301780942785805,low,0.002021123394737582
MANIPUR,SENAPATI,3543.0,0.00013856905064360496,low,0.0006510446574738843
MANIPUR,TAMENGLONG,964.0,3.770267141417871e-05,low,0.00017714000841231284
MANIPUR,THOUBAL,12693.0,0.000496431543838351,low,0.002332404695827269
MANIPUR,TOTAL,75452.0,0.002950977140604369,high,0.013864697006977001
MANIPUR,UKHRUL,1586.0,6.202949882042264e-05,low,0.0002914357399812533
MEGHALAYA,GARI HILLS EAST,0.0,0.0,low,0.0
MEGHALAYA,GARO HILLS EAST,3930.0,0.00015370487412626796,low,0.0007221579181124373
MEGHALAYA,GARO HILLS SOUTH,1719.0,6.72312159346195e-05,low,0.00031587518097589813
MEGHALAYA,GARO HILLS WEST,9877.0,0.0003862959393753559,low,0.0018149500654444128
MEGHALAYA,JAINTIA HILLS,9079.0,0.0003550856366901748,low,0.0016683134194765438
